# Residuals   
# Time        	p             	Ux            	Uy            
45.26         	3.799972e-01	1.343041e-02	2.143426e-02
45.27         	3.706059e-01	1.380456e-02	2.113849e-02
45.28         	3.636725e-01	1.404994e-02	2.089091e-02
45.29         	3.570202e-01	1.439841e-02	2.070640e-02
45.3          	3.196555e-01	1.466480e-02	2.053920e-02
45.31         	3.074252e-01	1.492473e-02	2.044873e-02
45.32         	2.766485e-01	1.508829e-02	2.032747e-02
45.33         	2.747363e-01	1.519007e-02	2.021643e-02
45.34         	2.464992e-01	1.523501e-02	2.014894e-02
45.35         	2.534537e-01	1.524171e-02	2.003830e-02
45.36         	2.441795e-01	1.519831e-02	1.994351e-02
45.37         	2.483799e-01	1.515041e-02	1.979579e-02
45.38         	2.497955e-01	1.510052e-02	1.966883e-02
45.39         	2.557684e-01	1.500524e-02	1.954562e-02
45.4          	2.598508e-01	1.490180e-02	1.940014e-02
45.41         	2.573932e-01	1.476132e-02	1.926168e-02
45.42         	2.515039e-01	1.459157e-02	1.913590e-02
45.43         	2.484292e-01	1.433988e-02	1.898031e-02
45.44         	2.521403e-01	1.413319e-02	1.885906e-02
45.45         	2.361379e-01	1.394975e-02	1.880190e-02
45.46         	2.282377e-01	1.376751e-02	1.886005e-02
45.47         	2.039641e-01	1.356031e-02	1.887072e-02
45.48         	2.055785e-01	1.338521e-02	1.896780e-02
45.49         	2.117789e-01	1.319917e-02	1.910767e-02
45.5          	2.232598e-01	1.301752e-02	1.930726e-02
45.51         	2.407962e-01	1.283615e-02	1.959620e-02
45.52         	2.708051e-01	1.264310e-02	1.990512e-02
45.53         	2.885913e-01	1.247922e-02	2.028801e-02
45.54         	2.916416e-01	1.234765e-02	2.069937e-02
45.55         	2.807159e-01	1.228991e-02	2.097505e-02
45.56         	2.773610e-01	1.221119e-02	2.132976e-02
45.57         	3.024051e-01	1.208113e-02	2.169658e-02
45.58         	3.262672e-01	1.204422e-02	2.203877e-02
45.59         	3.475435e-01	1.190562e-02	2.239500e-02
45.6          	3.389497e-01	1.189687e-02	2.259180e-02
45.61         	3.318494e-01	1.179604e-02	2.281927e-02
45.62         	3.305910e-01	1.176615e-02	2.287694e-02
45.63         	3.278208e-01	1.172452e-02	2.288049e-02
45.64         	3.425326e-01	1.171137e-02	2.280898e-02
45.65         	3.310974e-01	1.178102e-02	2.278805e-02
45.66         	3.257618e-01	1.198634e-02	2.266929e-02
45.67         	3.500524e-01	1.228383e-02	2.255534e-02
45.68         	3.633991e-01	1.265400e-02	2.253922e-02
45.69         	3.381006e-01	1.298414e-02	2.245550e-02
45.7          	3.626431e-01	1.331813e-02	2.223372e-02
45.71         	3.716144e-01	1.364909e-02	2.202013e-02
45.72         	3.459747e-01	1.396541e-02	2.174131e-02
45.73         	3.538259e-01	1.421594e-02	2.147518e-02
45.74         	3.439751e-01	1.452547e-02	2.124374e-02
45.75         	3.431121e-01	1.475456e-02	2.102480e-02
45.76         	3.320236e-01	1.499179e-02	2.089959e-02
45.77         	3.008739e-01	1.513506e-02	2.072227e-02
45.78         	2.851445e-01	1.524386e-02	2.058895e-02
45.79         	2.653796e-01	1.526643e-02	2.040735e-02
45.8          	2.769071e-01	1.524972e-02	2.023194e-02
45.81         	2.505895e-01	1.517924e-02	2.003874e-02
45.82         	2.483532e-01	1.511862e-02	1.987964e-02
45.83         	2.234413e-01	1.505089e-02	1.970858e-02
45.84         	2.209756e-01	1.497930e-02	1.950669e-02
45.85         	2.284826e-01	1.489062e-02	1.929180e-02
45.86         	2.330806e-01	1.477546e-02	1.909237e-02
45.87         	2.413581e-01	1.459737e-02	1.886442e-02
45.88         	2.443990e-01	1.437879e-02	1.864877e-02
45.89         	2.403945e-01	1.418642e-02	1.850933e-02
45.9          	2.414101e-01	1.396811e-02	1.839448e-02
45.91         	2.349029e-01	1.375822e-02	1.836937e-02
45.92         	2.300931e-01	1.353190e-02	1.833907e-02
45.93         	2.285576e-01	1.331031e-02	1.838361e-02
45.94         	2.360616e-01	1.310384e-02	1.848682e-02
45.95         	2.713007e-01	1.292832e-02	1.870782e-02
45.96         	2.932624e-01	1.277101e-02	1.902990e-02
45.97         	2.734139e-01	1.264804e-02	1.936796e-02
45.98         	2.758730e-01	1.252282e-02	1.976530e-02
45.99         	2.729012e-01	1.236681e-02	2.020401e-02
46            	2.856748e-01	1.221812e-02	2.062487e-02
46.01         	2.891008e-01	1.203589e-02	2.104432e-02
46.02         	3.164481e-01	1.189332e-02	2.141345e-02
46.03         	3.277705e-01	1.176849e-02	2.173104e-02
46.04         	3.433147e-01	1.171328e-02	2.203745e-02
46.05         	3.451109e-01	1.165824e-02	2.226440e-02
46.06         	3.494181e-01	1.161461e-02	2.239181e-02
46.07         	3.428814e-01	1.161176e-02	2.238996e-02
46.08         	3.294569e-01	1.161593e-02	2.232921e-02
46.09         	3.342436e-01	1.167733e-02	2.221898e-02
46.1          	3.374766e-01	1.182787e-02	2.204981e-02
46.11         	3.325792e-01	1.211223e-02	2.194283e-02
46.12         	3.408756e-01	1.240730e-02	2.183060e-02
46.13         	3.366066e-01	1.272864e-02	2.171716e-02
46.14         	3.404599e-01	1.301971e-02	2.150831e-02
46.15         	3.630254e-01	1.331844e-02	2.120489e-02
46.16         	3.205135e-01	1.359781e-02	2.088095e-02
46.17         	3.296523e-01	1.387183e-02	2.066934e-02
46.18         	3.158982e-01	1.414982e-02	2.040190e-02
46.19         	3.270358e-01	1.440918e-02	2.013435e-02
46.2          	3.051441e-01	1.463427e-02	1.995812e-02
46.21         	3.051917e-01	1.479395e-02	1.977730e-02
46.22         	2.826449e-01	1.487215e-02	1.961882e-02
46.23         	2.886266e-01	1.490112e-02	1.943025e-02
46.24         	2.529127e-01	1.489421e-02	1.925945e-02
46.25         	2.524006e-01	1.485507e-02	1.909707e-02
46.26         	2.447018e-01	1.479893e-02	1.895082e-02
46.27         	2.649670e-01	1.477780e-02	1.878304e-02
46.28         	2.663031e-01	1.478866e-02	1.860649e-02
46.29         	2.664794e-01	1.478135e-02	1.840876e-02
46.3          	2.578642e-01	1.472699e-02	1.816882e-02
46.31         	2.353489e-01	1.460440e-02	1.796556e-02
46.32         	2.151740e-01	1.440852e-02	1.775860e-02
46.33         	2.046275e-01	1.414931e-02	1.757348e-02
46.34         	1.893100e-01	1.390709e-02	1.744087e-02
46.35         	1.799000e-01	1.367015e-02	1.735503e-02
46.36         	1.850817e-01	1.341401e-02	1.733514e-02
46.37         	1.956665e-01	1.314597e-02	1.734761e-02
46.38         	2.163216e-01	1.291025e-02	1.743300e-02
46.39         	2.404914e-01	1.266161e-02	1.757805e-02
46.4          	2.392269e-01	1.242996e-02	1.780969e-02
46.41         	2.398971e-01	1.220177e-02	1.812046e-02
46.42         	2.781494e-01	1.198581e-02	1.846611e-02
46.43         	2.775732e-01	1.182138e-02	1.879480e-02
46.44         	2.530688e-01	1.169948e-02	1.909124e-02
46.45         	2.719752e-01	1.161972e-02	1.948104e-02
46.46         	2.870679e-01	1.155848e-02	1.983187e-02
46.47         	3.181717e-01	1.148343e-02	2.026875e-02
46.48         	3.225313e-01	1.141334e-02	2.062617e-02
46.49         	3.365066e-01	1.133273e-02	2.092042e-02
46.5          	3.342096e-01	1.126548e-02	2.113730e-02
46.51         	3.370621e-01	1.117848e-02	2.127694e-02
46.52         	3.404979e-01	1.108805e-02	2.133452e-02
46.53         	3.365808e-01	1.108098e-02	2.135162e-02
46.54         	3.137891e-01	1.120789e-02	2.134367e-02
46.55         	3.129179e-01	1.140598e-02	2.133057e-02
46.56         	3.289168e-01	1.169084e-02	2.132291e-02
46.57         	3.547481e-01	1.196834e-02	2.128112e-02
46.58         	3.336831e-01	1.225764e-02	2.124807e-02
46.59         	3.537362e-01	1.255799e-02	2.106059e-02
46.6          	3.626040e-01	1.287295e-02	2.084417e-02
46.61         	3.203581e-01	1.319022e-02	2.064357e-02
46.62         	3.540671e-01	1.350619e-02	2.042285e-02
46.63         	3.190327e-01	1.381976e-02	2.027371e-02
46.64         	3.345100e-01	1.413581e-02	2.004512e-02
46.65         	3.102387e-01	1.437246e-02	1.988094e-02
46.66         	3.286612e-01	1.452704e-02	1.969534e-02
46.67         	2.748716e-01	1.461479e-02	1.954839e-02
46.68         	2.962351e-01	1.464393e-02	1.943099e-02
46.69         	2.607600e-01	1.460856e-02	1.934255e-02
46.7          	2.610787e-01	1.459704e-02	1.922668e-02
46.71         	2.613338e-01	1.448000e-02	1.913807e-02
46.72         	2.521653e-01	1.437334e-02	1.900135e-02
46.73         	2.533025e-01	1.433508e-02	1.886763e-02
46.74         	2.657626e-01	1.432637e-02	1.874989e-02
46.75         	2.620793e-01	1.428423e-02	1.855493e-02
46.76         	2.661246e-01	1.424435e-02	1.836230e-02
46.77         	2.657830e-01	1.415052e-02	1.814370e-02
46.78         	2.531820e-01	1.399803e-02	1.796379e-02
46.79         	2.519204e-01	1.384180e-02	1.780451e-02
46.8          	2.445595e-01	1.367096e-02	1.770253e-02
46.81         	2.358318e-01	1.348641e-02	1.765388e-02
46.82         	2.175929e-01	1.329069e-02	1.765221e-02
46.83         	2.230759e-01	1.314957e-02	1.775557e-02
46.84         	2.461859e-01	1.301429e-02	1.795400e-02
46.85         	2.649742e-01	1.288142e-02	1.823979e-02
46.86         	2.598270e-01	1.276158e-02	1.860304e-02
46.87         	2.460208e-01	1.260751e-02	1.894190e-02
46.88         	2.417476e-01	1.243224e-02	1.934810e-02
46.89         	2.389875e-01	1.225187e-02	1.978273e-02
46.9          	2.530221e-01	1.204694e-02	2.018012e-02
46.91         	2.900447e-01	1.189318e-02	2.056857e-02
46.92         	3.071920e-01	1.172420e-02	2.092787e-02
46.93         	3.263666e-01	1.162988e-02	2.125845e-02
46.94         	3.412519e-01	1.156689e-02	2.143414e-02
46.95         	3.460293e-01	1.148795e-02	2.158577e-02
46.96         	3.531823e-01	1.143475e-02	2.163038e-02
46.97         	3.304915e-01	1.141844e-02	2.162039e-02
46.98         	3.357066e-01	1.147680e-02	2.158845e-02
46.99         	3.413040e-01	1.165059e-02	2.156989e-02
47            	3.518163e-01	1.188829e-02	2.155515e-02
47.01         	3.870911e-01	1.219718e-02	2.151927e-02
47.02         	3.637727e-01	1.245715e-02	2.146923e-02
47.03         	3.665927e-01	1.274984e-02	2.130742e-02
47.04         	3.872315e-01	1.308538e-02	2.110837e-02
47.05         	3.406855e-01	1.335794e-02	2.088498e-02
47.06         	3.630929e-01	1.367349e-02	2.072303e-02
47.07         	3.547082e-01	1.394250e-02	2.051180e-02
47.08         	3.445351e-01	1.424129e-02	2.034736e-02
47.09         	3.454006e-01	1.449382e-02	2.015144e-02
47.1          	3.098789e-01	1.465423e-02	2.006645e-02
47.11         	3.159850e-01	1.476418e-02	1.991694e-02
47.12         	2.796406e-01	1.478180e-02	1.974750e-02
47.13         	2.739576e-01	1.479811e-02	1.965382e-02
47.14         	2.648284e-01	1.476256e-02	1.951660e-02
47.15         	2.498099e-01	1.465669e-02	1.939628e-02
47.16         	2.394004e-01	1.453896e-02	1.929096e-02
47.17         	2.422501e-01	1.439566e-02	1.918073e-02
47.18         	2.212212e-01	1.428395e-02	1.903737e-02
47.19         	2.253011e-01	1.412674e-02	1.889416e-02
47.2          	2.235097e-01	1.400053e-02	1.876002e-02
47.21         	2.376354e-01	1.390080e-02	1.864310e-02
47.22         	2.662270e-01	1.380329e-02	1.855803e-02
47.23         	2.814009e-01	1.375085e-02	1.848615e-02
47.24         	2.830668e-01	1.370707e-02	1.847434e-02
47.25         	2.780730e-01	1.362804e-02	1.849422e-02
47.26         	2.689894e-01	1.352258e-02	1.849377e-02
47.27         	2.581713e-01	1.337828e-02	1.859761e-02
47.28         	2.383685e-01	1.323231e-02	1.875236e-02
47.29         	2.363898e-01	1.309907e-02	1.892301e-02
47.3          	2.240671e-01	1.299686e-02	1.919466e-02
47.31         	2.277808e-01	1.290514e-02	1.955245e-02
47.32         	2.229107e-01	1.277045e-02	1.991949e-02
47.33         	2.313340e-01	1.262382e-02	2.038415e-02
47.34         	2.527655e-01	1.243791e-02	2.089737e-02
47.35         	2.701184e-01	1.224782e-02	2.138703e-02
47.36         	3.045585e-01	1.208044e-02	2.181819e-02
47.37         	3.264214e-01	1.195908e-02	2.221511e-02
47.38         	3.571330e-01	1.183063e-02	2.244602e-02
47.39         	3.778221e-01	1.175716e-02	2.265683e-02
47.4          	3.750788e-01	1.166780e-02	2.269809e-02
47.41         	3.609138e-01	1.163297e-02	2.266127e-02
47.42         	3.535324e-01	1.168068e-02	2.264065e-02
47.43         	3.517647e-01	1.184409e-02	2.262914e-02
47.44         	3.623397e-01	1.207836e-02	2.254706e-02
47.45         	3.723665e-01	1.236838e-02	2.252470e-02
47.46         	3.578145e-01	1.262020e-02	2.240674e-02
47.47         	3.894282e-01	1.292715e-02	2.221583e-02
47.48         	3.912914e-01	1.315332e-02	2.197570e-02
47.49         	3.390762e-01	1.344271e-02	2.169397e-02
47.5          	3.648102e-01	1.373318e-02	2.142781e-02
47.51         	3.411539e-01	1.401658e-02	2.118275e-02
47.52         	3.451033e-01	1.434596e-02	2.096347e-02
47.53         	3.689220e-01	1.464495e-02	2.074717e-02
47.54         	3.287146e-01	1.483851e-02	2.059224e-02
47.55         	3.226983e-01	1.502470e-02	2.040066e-02
47.56         	3.290969e-01	1.510298e-02	2.017887e-02
47.57         	2.734419e-01	1.519240e-02	2.010552e-02
47.58         	2.866101e-01	1.522170e-02	1.993248e-02
47.59         	2.649569e-01	1.513988e-02	1.978008e-02
47.6          	2.564968e-01	1.508387e-02	1.963409e-02
47.61         	2.515154e-01	1.499960e-02	1.948916e-02
47.62         	2.455360e-01	1.485210e-02	1.934246e-02
47.63         	2.268566e-01	1.473059e-02	1.919233e-02
47.64         	2.218909e-01	1.456590e-02	1.904754e-02
47.65         	2.063969e-01	1.441858e-02	1.889597e-02
47.66         	1.992399e-01	1.426978e-02	1.877058e-02
47.67         	2.150821e-01	1.414018e-02	1.871164e-02
47.68         	2.433325e-01	1.400827e-02	1.869803e-02
47.69         	2.625937e-01	1.396618e-02	1.878143e-02
47.7          	2.714817e-01	1.393335e-02	1.889391e-02
47.71         	2.820457e-01	1.389785e-02	1.901324e-02
47.72         	2.809349e-01	1.379325e-02	1.910732e-02
47.73         	2.648558e-01	1.360498e-02	1.923950e-02
47.74         	2.474197e-01	1.342171e-02	1.943326e-02
47.75         	2.446373e-01	1.325004e-02	1.963517e-02
47.76         	2.490463e-01	1.311451e-02	1.992910e-02
47.77         	2.457622e-01	1.300935e-02	2.024602e-02
47.78         	2.403440e-01	1.289337e-02	2.060903e-02
47.79         	2.573124e-01	1.273550e-02	2.106320e-02
47.8          	2.719400e-01	1.256367e-02	2.146571e-02
47.81         	2.905183e-01	1.233030e-02	2.186090e-02
47.82         	3.352661e-01	1.212337e-02	2.220586e-02
47.83         	3.452539e-01	1.194070e-02	2.245426e-02
47.84         	3.736181e-01	1.178496e-02	2.259282e-02
47.85         	3.454686e-01	1.164490e-02	2.272750e-02
47.86         	3.344764e-01	1.162906e-02	2.273584e-02
47.87         	3.396019e-01	1.167661e-02	2.273799e-02
47.88         	3.456372e-01	1.177371e-02	2.275143e-02
47.89         	3.392517e-01	1.194312e-02	2.271581e-02
47.9          	3.696562e-01	1.213030e-02	2.256236e-02
47.91         	3.536974e-01	1.230729e-02	2.237702e-02
47.92         	3.395031e-01	1.254276e-02	2.215947e-02
47.93         	3.502315e-01	1.276571e-02	2.186058e-02
47.94         	3.209891e-01	1.299842e-02	2.154959e-02
47.95         	3.354355e-01	1.324479e-02	2.128423e-02
47.96         	3.228316e-01	1.349120e-02	2.101759e-02
47.97         	3.464224e-01	1.370793e-02	2.070885e-02
47.98         	3.142062e-01	1.388929e-02	2.050982e-02
47.99         	3.170545e-01	1.403454e-02	2.028208e-02
48            	2.692957e-01	1.412119e-02	2.012947e-02
48.01         	2.829639e-01	1.413590e-02	1.994901e-02
48.02         	2.551905e-01	1.411808e-02	1.977613e-02
48.03         	2.606520e-01	1.404804e-02	1.960978e-02
48.04         	2.313141e-01	1.395641e-02	1.944204e-02
48.05         	2.227151e-01	1.383985e-02	1.924871e-02
48.06         	2.177672e-01	1.374382e-02	1.911172e-02
48.07         	2.130717e-01	1.362510e-02	1.892455e-02
48.08         	2.162622e-01	1.352223e-02	1.874056e-02
48.09         	2.256467e-01	1.344433e-02	1.859737e-02
48.1          	2.459768e-01	1.337584e-02	1.846070e-02
48.11         	2.568094e-01	1.328146e-02	1.834809e-02
48.12         	2.669711e-01	1.318082e-02	1.824508e-02
48.13         	2.572165e-01	1.303614e-02	1.813240e-02
48.14         	2.491899e-01	1.290223e-02	1.813670e-02
48.15         	2.353610e-01	1.278478e-02	1.815468e-02
48.16         	2.315393e-01	1.265034e-02	1.819150e-02
48.17         	2.450780e-01	1.251942e-02	1.830546e-02
48.18         	2.582105e-01	1.238969e-02	1.849008e-02
48.19         	2.547021e-01	1.228279e-02	1.877203e-02
48.2          	2.588377e-01	1.217236e-02	1.909468e-02
48.21         	2.575377e-01	1.198744e-02	1.939231e-02
48.22         	2.586409e-01	1.177612e-02	1.973304e-02
48.23         	2.665293e-01	1.153077e-02	2.013428e-02
48.24         	2.822180e-01	1.128268e-02	2.047190e-02
48.25         	2.984671e-01	1.103945e-02	2.085774e-02
48.26         	3.250807e-01	1.086863e-02	2.115711e-02
48.27         	3.363369e-01	1.075864e-02	2.137274e-02
48.28         	3.556873e-01	1.068077e-02	2.157435e-02
48.29         	3.437372e-01	1.064563e-02	2.168747e-02
48.3          	3.393034e-01	1.059286e-02	2.179956e-02
48.31         	3.271738e-01	1.068902e-02	2.180764e-02
48.32         	3.235098e-01	1.083653e-02	2.177644e-02
48.33         	3.244006e-01	1.103993e-02	2.180947e-02
48.34         	3.363006e-01	1.133778e-02	2.177377e-02
48.35         	3.666293e-01	1.164877e-02	2.168821e-02
48.36         	3.350207e-01	1.190643e-02	2.154063e-02
48.37         	3.753832e-01	1.217638e-02	2.134174e-02
48.38         	3.470478e-01	1.249157e-02	2.108788e-02
48.39         	3.554960e-01	1.280982e-02	2.080552e-02
48.4          	3.445605e-01	1.314883e-02	2.056093e-02
48.41         	3.511444e-01	1.348865e-02	2.034518e-02
48.42         	3.343477e-01	1.382575e-02	2.016134e-02
48.43         	3.109165e-01	1.417648e-02	2.000902e-02
48.44         	2.929618e-01	1.436397e-02	1.993932e-02
48.45         	2.615592e-01	1.455365e-02	1.986096e-02
48.46         	2.615711e-01	1.466914e-02	1.980524e-02
48.47         	2.515901e-01	1.473456e-02	1.973734e-02
48.48         	2.430478e-01	1.477551e-02	1.965402e-02
48.49         	2.309113e-01	1.476811e-02	1.959389e-02
48.5          	2.443429e-01	1.475218e-02	1.954135e-02
48.51         	2.361719e-01	1.474642e-02	1.942847e-02
48.52         	2.418862e-01	1.468266e-02	1.935578e-02
48.53         	2.353603e-01	1.454915e-02	1.926887e-02
48.54         	2.140266e-01	1.439131e-02	1.914104e-02
48.55         	2.096316e-01	1.422271e-02	1.901727e-02
48.56         	2.083394e-01	1.402873e-02	1.889130e-02
48.57         	2.120990e-01	1.384346e-02	1.872461e-02
48.58         	2.184877e-01	1.369303e-02	1.860822e-02
48.59         	1.972211e-01	1.354241e-02	1.854536e-02
48.6          	1.851742e-01	1.339068e-02	1.857643e-02
48.61         	1.761248e-01	1.323668e-02	1.863036e-02
48.62         	1.718392e-01	1.312164e-02	1.874879e-02
48.63         	1.897104e-01	1.297648e-02	1.892487e-02
48.64         	2.085481e-01	1.282912e-02	1.914247e-02
48.65         	2.653732e-01	1.270792e-02	1.945469e-02
48.66         	3.043972e-01	1.261505e-02	1.990147e-02
48.67         	2.758383e-01	1.259271e-02	2.029746e-02
48.68         	2.730499e-01	1.253141e-02	2.064693e-02
48.69         	2.840763e-01	1.243775e-02	2.108510e-02
48.7          	3.053071e-01	1.232204e-02	2.148543e-02
48.71         	3.024262e-01	1.219152e-02	2.191511e-02
48.72         	3.443718e-01	1.208216e-02	2.233847e-02
48.73         	3.448253e-01	1.199034e-02	2.266562e-02
48.74         	3.541117e-01	1.185950e-02	2.294547e-02
48.75         	3.508070e-01	1.177468e-02	2.307486e-02
48.76         	3.413412e-01	1.169398e-02	2.317837e-02
48.77         	3.381952e-01	1.167230e-02	2.310484e-02
48.78         	3.406106e-01	1.173545e-02	2.296655e-02
48.79         	3.401217e-01	1.187218e-02	2.283828e-02
48.8          	3.340838e-01	1.218287e-02	2.272512e-02
48.81         	3.562478e-01	1.252918e-02	2.267061e-02
48.82         	3.558080e-01	1.292878e-02	2.255473e-02
48.83         	3.766895e-01	1.327574e-02	2.235147e-02
48.84         	3.613608e-01	1.363026e-02	2.217045e-02
48.85         	3.553647e-01	1.384079e-02	2.186068e-02
48.86         	3.534035e-01	1.409044e-02	2.153916e-02
48.87         	3.522846e-01	1.423528e-02	2.115957e-02
48.88         	3.320688e-01	1.441699e-02	2.089901e-02
48.89         	3.238147e-01	1.457465e-02	2.068907e-02
48.9          	2.882966e-01	1.468940e-02	2.055282e-02
48.91         	2.929260e-01	1.473150e-02	2.035035e-02
48.92         	2.624220e-01	1.474236e-02	2.019088e-02
48.93         	2.504430e-01	1.473071e-02	2.002702e-02
48.94         	2.585177e-01	1.465272e-02	1.989691e-02
48.95         	2.310730e-01	1.457101e-02	1.975043e-02
48.96         	2.301120e-01	1.447603e-02	1.958380e-02
48.97         	2.128823e-01	1.438319e-02	1.943588e-02
48.98         	2.105390e-01	1.425708e-02	1.925855e-02
48.99         	2.182131e-01	1.411653e-02	1.907742e-02
49            	2.282358e-01	1.395009e-02	1.889690e-02
49.01         	2.407843e-01	1.373815e-02	1.873390e-02
49.02         	2.491125e-01	1.355631e-02	1.859858e-02
49.03         	2.488239e-01	1.340094e-02	1.850586e-02
49.04         	2.621703e-01	1.322182e-02	1.845202e-02
49.05         	2.660805e-01	1.304342e-02	1.850682e-02
49.06         	2.551626e-01	1.288607e-02	1.856819e-02
49.07         	2.608873e-01	1.272784e-02	1.871708e-02
49.08         	2.593259e-01	1.260485e-02	1.897672e-02
49.09         	2.503896e-01	1.246549e-02	1.925326e-02
49.1          	2.538003e-01	1.233402e-02	1.961013e-02
49.11         	2.516247e-01	1.217778e-02	1.999346e-02
49.12         	2.650546e-01	1.199078e-02	2.041124e-02
49.13         	2.749667e-01	1.180368e-02	2.084509e-02
49.14         	2.776530e-01	1.160091e-02	2.127302e-02
49.15         	3.061000e-01	1.144532e-02	2.169083e-02
49.16         	3.381700e-01	1.129212e-02	2.202261e-02
49.17         	3.455503e-01	1.121724e-02	2.234757e-02
49.18         	3.551296e-01	1.113506e-02	2.257150e-02
49.19         	3.465646e-01	1.110911e-02	2.271705e-02
49.2          	3.396978e-01	1.108550e-02	2.271440e-02
49.21         	3.384665e-01	1.107315e-02	2.269603e-02
49.22         	3.291662e-01	1.116930e-02	2.258122e-02
49.23         	3.286460e-01	1.140677e-02	2.246970e-02
49.24         	3.367193e-01	1.170263e-02	2.240684e-02
49.25         	3.421868e-01	1.198220e-02	2.232978e-02
49.26         	3.433312e-01	1.231868e-02	2.220463e-02
49.27         	3.711621e-01	1.262966e-02	2.193216e-02
49.28         	3.425670e-01	1.291872e-02	2.165432e-02
49.29         	3.451571e-01	1.318118e-02	2.128821e-02
49.3          	3.215544e-01	1.340248e-02	2.093887e-02
49.31         	3.264047e-01	1.374592e-02	2.067046e-02
49.32         	3.394547e-01	1.397148e-02	2.042168e-02
49.33         	3.224281e-01	1.420133e-02	2.026165e-02
49.34         	3.364432e-01	1.436072e-02	2.001773e-02
49.35         	2.952683e-01	1.443666e-02	1.989815e-02
49.36         	2.738830e-01	1.447723e-02	1.967065e-02
49.37         	2.740431e-01	1.443654e-02	1.951382e-02
49.38         	2.562018e-01	1.441372e-02	1.932957e-02
49.39         	2.514224e-01	1.434885e-02	1.915510e-02
49.4          	2.591075e-01	1.434061e-02	1.898364e-02
49.41         	2.694080e-01	1.433070e-02	1.879168e-02
49.42         	2.653357e-01	1.432566e-02	1.857961e-02
49.43         	2.480909e-01	1.426271e-02	1.837509e-02
49.44         	2.304839e-01	1.413047e-02	1.818698e-02
49.45         	2.052609e-01	1.395498e-02	1.802973e-02
49.46         	1.960334e-01	1.370262e-02	1.788312e-02
49.47         	1.840349e-01	1.345295e-02	1.777636e-02
49.48         	1.907827e-01	1.324486e-02	1.772838e-02
49.49         	1.996455e-01	1.296259e-02	1.771522e-02
49.5          	2.094491e-01	1.269701e-02	1.776568e-02
49.51         	2.395819e-01	1.245003e-02	1.786585e-02
49.52         	2.384244e-01	1.222062e-02	1.801435e-02
49.53         	2.352159e-01	1.199177e-02	1.824909e-02
49.54         	2.464441e-01	1.175579e-02	1.851526e-02
49.55         	2.742228e-01	1.153770e-02	1.882496e-02
49.56         	2.784918e-01	1.135420e-02	1.920853e-02
49.57         	2.665151e-01	1.122901e-02	1.949626e-02
49.58         	2.794021e-01	1.118634e-02	1.973932e-02
49.59         	2.923834e-01	1.114088e-02	2.013946e-02
49.6          	3.253811e-01	1.113738e-02	2.055309e-02
49.61         	3.192296e-01	1.108048e-02	2.091095e-02
49.62         	3.313476e-01	1.103619e-02	2.120516e-02
49.63         	3.259135e-01	1.097001e-02	2.144284e-02
49.64         	3.257094e-01	1.087970e-02	2.160866e-02
49.65         	3.289265e-01	1.082048e-02	2.168440e-02
49.66         	3.202244e-01	1.078122e-02	2.168853e-02
49.67         	3.023135e-01	1.082168e-02	2.169756e-02
49.68         	3.166049e-01	1.099296e-02	2.164024e-02
49.69         	3.279521e-01	1.124539e-02	2.159009e-02
49.7          	3.177472e-01	1.152364e-02	2.157716e-02
49.71         	3.228066e-01	1.185158e-02	2.150004e-02
49.72         	3.628275e-01	1.214719e-02	2.131019e-02
49.73         	3.202710e-01	1.249808e-02	2.113938e-02
49.74         	3.418416e-01	1.285139e-02	2.089344e-02
49.75         	3.182781e-01	1.316163e-02	2.061524e-02
49.76         	3.252033e-01	1.351259e-02	2.039011e-02
49.77         	3.188366e-01	1.379083e-02	2.010948e-02
49.78         	3.170623e-01	1.403160e-02	1.990859e-02
49.79         	2.947927e-01	1.423859e-02	1.972219e-02
49.8          	3.094138e-01	1.430968e-02	1.953900e-02
49.81         	2.680024e-01	1.437289e-02	1.938958e-02
49.82         	2.666832e-01	1.431400e-02	1.922312e-02
49.83         	2.645336e-01	1.431680e-02	1.905200e-02
49.84         	2.467503e-01	1.425518e-02	1.888596e-02
49.85         	2.369984e-01	1.418941e-02	1.874677e-02
49.86         	2.389856e-01	1.414885e-02	1.857770e-02
49.87         	2.362469e-01	1.411076e-02	1.839754e-02
49.88         	2.359139e-01	1.405561e-02	1.821232e-02
49.89         	2.223157e-01	1.394875e-02	1.800589e-02
49.9          	2.219830e-01	1.377456e-02	1.781162e-02
49.91         	2.221469e-01	1.358470e-02	1.762742e-02
49.92         	2.128757e-01	1.340024e-02	1.748309e-02
49.93         	2.010859e-01	1.323832e-02	1.743118e-02
49.94         	1.970472e-01	1.301392e-02	1.737245e-02
49.95         	1.951706e-01	1.280684e-02	1.741366e-02
49.96         	2.165232e-01	1.261662e-02	1.748643e-02
49.97         	2.214990e-01	1.242535e-02	1.765511e-02
49.98         	2.378050e-01	1.224981e-02	1.790188e-02
49.99         	2.716674e-01	1.207044e-02	1.820324e-02
50            	2.831092e-01	1.190694e-02	1.858627e-02
50.01         	2.772255e-01	1.177475e-02	1.897622e-02
50.02         	2.508844e-01	1.166274e-02	1.932933e-02
50.03         	2.644739e-01	1.153043e-02	1.978156e-02
50.04         	2.886413e-01	1.143762e-02	2.016181e-02
50.05         	3.219138e-01	1.132805e-02	2.058919e-02
50.06         	3.253698e-01	1.124628e-02	2.092123e-02
50.07         	3.422934e-01	1.112989e-02	2.124037e-02
