# Residuals   
# Time        	p             	Ux            	Uy            
4.78          	2.891690e-01	8.232252e-03	2.284873e-02
4.79          	2.639220e-01	8.237124e-03	2.241879e-02
4.80          	2.592035e-01	8.250992e-03	2.198280e-02
4.81          	2.413534e-01	8.249977e-03	2.160910e-02
4.82          	2.409102e-01	8.277588e-03	2.129521e-02
4.83          	2.323406e-01	8.297059e-03	2.098387e-02
4.84          	2.185071e-01	8.338710e-03	2.076897e-02
4.85          	2.081560e-01	8.370998e-03	2.061917e-02
4.86          	1.964146e-01	8.401418e-03	2.054508e-02
4.87          	1.928509e-01	8.409672e-03	2.045737e-02
4.88          	1.987948e-01	8.406162e-03	2.040583e-02
4.89          	1.861407e-01	8.356190e-03	2.029859e-02
4.90          	1.827698e-01	8.281684e-03	2.024835e-02
4.91          	1.824763e-01	8.169161e-03	2.016235e-02
4.92          	1.739944e-01	7.970402e-03	2.008338e-02
4.93          	1.650557e-01	7.771137e-03	1.999849e-02
4.94          	1.739020e-01	7.611757e-03	2.000826e-02
4.95          	1.796116e-01	7.480027e-03	2.009259e-02
4.96          	1.782184e-01	7.367673e-03	2.021059e-02
4.97          	1.812827e-01	7.266919e-03	2.034219e-02
4.98          	1.998609e-01	7.175858e-03	2.057087e-02
4.99          	2.226505e-01	7.097150e-03	2.088791e-02
5.00          	2.538569e-01	7.037613e-03	2.123146e-02
5.01          	2.757663e-01	6.980808e-03	2.162441e-02
5.02          	2.708785e-01	6.950414e-03	2.199773e-02
5.03          	2.927055e-01	6.963604e-03	2.238448e-02
5.04          	2.897491e-01	6.988440e-03	2.284383e-02
5.05          	2.785656e-01	7.035167e-03	2.324188e-02
5.06          	2.881212e-01	7.083277e-03	2.372419e-02
5.07          	2.849639e-01	7.094987e-03	2.409016e-02
5.08          	2.851248e-01	7.085633e-03	2.441144e-02
5.09          	3.121778e-01	7.072871e-03	2.455915e-02
5.10          	3.158297e-01	7.051162e-03	2.461153e-02
5.11          	3.165592e-01	7.044777e-03	2.460950e-02
5.12          	3.038915e-01	7.055181e-03	2.443395e-02
5.13          	3.004915e-01	7.147356e-03	2.420843e-02
5.14          	3.051065e-01	7.298951e-03	2.398608e-02
5.15          	3.055567e-01	7.495303e-03	2.373086e-02
5.16          	3.030285e-01	7.760690e-03	2.354156e-02
5.17          	2.926241e-01	8.036021e-03	2.337493e-02
5.18          	2.910048e-01	8.318796e-03	2.314782e-02
5.19          	2.946789e-01	8.547169e-03	2.301076e-02
5.20          	2.916940e-01	8.689066e-03	2.276258e-02
5.21          	2.984532e-01	8.786875e-03	2.251423e-02
5.22          	2.862419e-01	8.840543e-03	2.221379e-02
5.23          	2.779887e-01	8.885992e-03	2.189171e-02
5.24          	2.567055e-01	8.887135e-03	2.150456e-02
5.25          	2.430874e-01	8.901221e-03	2.113831e-02
5.26          	2.230345e-01	8.910444e-03	2.080868e-02
5.27          	2.289104e-01	8.937789e-03	2.055153e-02
5.28          	2.337468e-01	8.961027e-03	2.028333e-02
5.29          	2.284041e-01	8.990858e-03	2.008057e-02
5.30          	2.141551e-01	9.002669e-03	1.990243e-02
5.31          	2.005396e-01	9.011295e-03	1.981208e-02
5.32          	1.986738e-01	9.022197e-03	1.974016e-02
5.33          	1.922247e-01	9.016464e-03	1.970159e-02
5.34          	1.963619e-01	8.993739e-03	1.960871e-02
5.35          	1.982852e-01	8.904227e-03	1.951934e-02
5.36          	2.032988e-01	8.738318e-03	1.935654e-02
5.37          	2.012132e-01	8.559447e-03	1.926215e-02
5.38          	1.830725e-01	8.381823e-03	1.921833e-02
5.39          	1.790274e-01	8.234921e-03	1.926506e-02
5.40          	1.800882e-01	8.099152e-03	1.934222e-02
5.41          	1.755834e-01	7.989336e-03	1.950007e-02
5.42          	1.844685e-01	7.888473e-03	1.971681e-02
5.43          	2.058880e-01	7.808956e-03	2.001727e-02
5.44          	2.404013e-01	7.729546e-03	2.033915e-02
5.45          	2.673448e-01	7.663540e-03	2.076298e-02
5.46          	2.875606e-01	7.642696e-03	2.120007e-02
5.47          	2.857371e-01	7.612751e-03	2.158090e-02
5.48          	3.013497e-01	7.614485e-03	2.196628e-02
5.49          	2.865142e-01	7.625078e-03	2.233251e-02
5.50          	2.841987e-01	7.658106e-03	2.271021e-02
5.51          	2.796595e-01	7.657328e-03	2.307970e-02
5.52          	3.095151e-01	7.667761e-03	2.339141e-02
5.53          	3.310320e-01	7.663424e-03	2.358064e-02
5.54          	3.357986e-01	7.632325e-03	2.366320e-02
5.55          	3.263443e-01	7.621959e-03	2.362530e-02
5.56          	3.209077e-01	7.632798e-03	2.347665e-02
5.57          	3.147763e-01	7.697821e-03	2.325612e-02
5.58          	3.055114e-01	7.844824e-03	2.304180e-02
5.59          	3.151662e-01	8.030299e-03	2.280234e-02
5.60          	3.023026e-01	8.257813e-03	2.260429e-02
5.61          	2.884034e-01	8.531062e-03	2.241546e-02
5.62          	2.928666e-01	8.812289e-03	2.226159e-02
5.63          	2.924992e-01	9.027260e-03	2.213045e-02
5.64          	2.929071e-01	9.199739e-03	2.192593e-02
5.65          	2.912227e-01	9.304395e-03	2.167810e-02
5.66          	2.829416e-01	9.365022e-03	2.140675e-02
5.67          	2.768175e-01	9.402315e-03	2.105343e-02
5.68          	2.592314e-01	9.417417e-03	2.072598e-02
5.69          	2.476623e-01	9.425267e-03	2.040695e-02
5.70          	2.522372e-01	9.432555e-03	2.011998e-02
5.71          	2.630127e-01	9.449687e-03	1.987922e-02
5.72          	2.661019e-01	9.456767e-03	1.964300e-02
5.73          	2.420757e-01	9.457001e-03	1.944629e-02
5.74          	2.159449e-01	9.449458e-03	1.926650e-02
5.75          	2.035610e-01	9.432798e-03	1.915148e-02
5.76          	2.012431e-01	9.403173e-03	1.905859e-02
5.77          	2.089457e-01	9.350968e-03	1.894855e-02
5.78          	2.061172e-01	9.293277e-03	1.887607e-02
5.79          	2.097126e-01	9.162559e-03	1.877603e-02
5.80          	2.187710e-01	8.987502e-03	1.869025e-02
5.81          	1.998203e-01	8.785238e-03	1.861845e-02
5.82          	1.880794e-01	8.600735e-03	1.859907e-02
5.83          	1.851072e-01	8.445418e-03	1.864086e-02
5.84          	1.841596e-01	8.312555e-03	1.870616e-02
5.85          	1.805887e-01	8.202891e-03	1.884272e-02
5.86          	2.005476e-01	8.106024e-03	1.905629e-02
5.87          	2.292695e-01	8.029694e-03	1.936761e-02
5.88          	2.645426e-01	7.961270e-03	1.973554e-02
5.89          	2.817959e-01	7.905646e-03	2.012749e-02
5.90          	2.955824e-01	7.885997e-03	2.052940e-02
5.91          	3.209837e-01	7.880594e-03	2.090039e-02
5.92          	3.110761e-01	7.884978e-03	2.126788e-02
5.93          	3.204819e-01	7.907703e-03	2.167085e-02
5.94          	3.128251e-01	7.891718e-03	2.208605e-02
5.95          	3.081830e-01	7.883439e-03	2.241176e-02
5.96          	3.249467e-01	7.854957e-03	2.271746e-02
5.97          	3.193383e-01	7.823807e-03	2.285959e-02
5.98          	3.243187e-01	7.818467e-03	2.291966e-02
5.99          	3.270482e-01	7.817729e-03	2.281778e-02
6.00          	3.195262e-01	7.859745e-03	2.267190e-02
6.01          	3.177693e-01	7.952852e-03	2.240388e-02
6.02          	3.116111e-01	8.144804e-03	2.221149e-02
6.03          	3.014517e-01	8.352292e-03	2.201583e-02
6.04          	2.925246e-01	8.640670e-03	2.181128e-02
6.05          	2.859173e-01	8.944737e-03	2.166550e-02
6.06          	2.918571e-01	9.247750e-03	2.156772e-02
6.07          	3.012144e-01	9.471546e-03	2.140488e-02
6.08          	2.820721e-01	9.672288e-03	2.124048e-02
6.09          	2.922914e-01	9.764887e-03	2.097440e-02
6.10          	2.789034e-01	9.826898e-03	2.070268e-02
6.11          	2.689684e-01	9.866473e-03	2.040123e-02
6.12          	2.594142e-01	9.897635e-03	2.010495e-02
6.13          	2.488879e-01	9.932910e-03	1.983606e-02
6.14          	2.659067e-01	9.965724e-03	1.961230e-02
6.15          	2.720962e-01	9.998201e-03	1.939691e-02
6.16          	2.772877e-01	1.003165e-02	1.917622e-02
6.17          	2.485480e-01	1.006763e-02	1.899928e-02
6.18          	2.374131e-01	1.003571e-02	1.884038e-02
6.19          	2.049412e-01	9.985179e-03	1.872244e-02
6.20          	2.005508e-01	9.972048e-03	1.860254e-02
6.21          	2.046738e-01	9.927523e-03	1.847132e-02
6.22          	2.171000e-01	9.879529e-03	1.838639e-02
6.23          	2.299593e-01	9.755846e-03	1.827878e-02
6.24          	2.156495e-01	9.598382e-03	1.819671e-02
6.25          	2.081944e-01	9.436661e-03	1.814624e-02
6.26          	1.866350e-01	9.280594e-03	1.819218e-02
6.27          	1.758853e-01	9.131359e-03	1.829136e-02
6.28          	1.797373e-01	9.001981e-03	1.841476e-02
6.29          	1.807561e-01	8.891915e-03	1.858907e-02
6.30          	2.016103e-01	8.788394e-03	1.882230e-02
6.31          	2.403220e-01	8.695334e-03	1.913556e-02
6.32          	2.743964e-01	8.635462e-03	1.945992e-02
6.33          	2.988302e-01	8.600509e-03	1.987131e-02
6.34          	3.277562e-01	8.595315e-03	2.027906e-02
6.35          	3.362627e-01	8.564114e-03	2.070018e-02
6.36          	3.353526e-01	8.572705e-03	2.108436e-02
6.37          	3.251154e-01	8.561440e-03	2.150854e-02
6.38          	3.501021e-01	8.510997e-03	2.189978e-02
6.39          	3.162669e-01	8.469314e-03	2.221766e-02
6.40          	3.281641e-01	8.427612e-03	2.241514e-02
6.41          	3.430152e-01	8.397709e-03	2.253177e-02
6.42          	3.425419e-01	8.379242e-03	2.254531e-02
6.43          	3.305811e-01	8.360064e-03	2.248061e-02
6.44          	3.310196e-01	8.435109e-03	2.229925e-02
6.45          	3.290811e-01	8.543525e-03	2.214624e-02
6.46          	3.086735e-01	8.758665e-03	2.196573e-02
6.47          	3.083925e-01	9.004136e-03	2.171742e-02
6.48          	2.987984e-01	9.336433e-03	2.158334e-02
6.49          	3.160019e-01	9.635314e-03	2.138253e-02
6.50          	3.026381e-01	9.925747e-03	2.128020e-02
6.51          	3.166979e-01	1.013218e-02	2.111695e-02
6.52          	2.957829e-01	1.032740e-02	2.092900e-02
6.53          	3.011986e-01	1.042520e-02	2.071177e-02
6.54          	2.949994e-01	1.047999e-02	2.048105e-02
6.55          	2.748384e-01	1.052515e-02	2.021621e-02
6.56          	2.443204e-01	1.052249e-02	1.998476e-02
6.57          	2.271453e-01	1.056808e-02	1.977372e-02
6.58          	2.228628e-01	1.057298e-02	1.958060e-02
6.59          	2.302808e-01	1.056780e-02	1.940010e-02
6.60          	2.370814e-01	1.061090e-02	1.922529e-02
6.61          	2.494979e-01	1.063167e-02	1.908206e-02
6.62          	2.505541e-01	1.060881e-02	1.894845e-02
6.63          	2.543604e-01	1.055070e-02	1.878195e-02
6.64          	2.355863e-01	1.048737e-02	1.864307e-02
6.65          	2.291878e-01	1.042050e-02	1.850993e-02
6.66          	2.178433e-01	1.031974e-02	1.837271e-02
6.67          	2.245637e-01	1.020380e-02	1.826802e-02
6.68          	2.069465e-01	1.008148e-02	1.824858e-02
6.69          	2.019047e-01	9.983057e-03	1.830579e-02
6.70          	1.826058e-01	9.874915e-03	1.839316e-02
6.71          	1.857042e-01	9.782614e-03	1.852861e-02
6.72          	1.918877e-01	9.674210e-03	1.869460e-02
6.73          	2.004776e-01	9.572981e-03	1.894260e-02
6.74          	2.248319e-01	9.471048e-03	1.927639e-02
6.75          	2.672385e-01	9.399523e-03	1.964891e-02
6.76          	2.822652e-01	9.358262e-03	2.006211e-02
6.77          	2.970192e-01	9.353948e-03	2.044492e-02
6.78          	3.061872e-01	9.343098e-03	2.077907e-02
6.79          	3.148667e-01	9.313613e-03	2.113852e-02
6.80          	3.155111e-01	9.285323e-03	2.149104e-02
6.81          	3.392869e-01	9.228186e-03	2.180603e-02
6.82          	3.490014e-01	9.193892e-03	2.202262e-02
6.83          	3.635757e-01	9.126867e-03	2.229665e-02
6.84          	3.625842e-01	9.090827e-03	2.242807e-02
6.85          	3.511593e-01	9.047089e-03	2.247855e-02
6.86          	3.448052e-01	9.024195e-03	2.247843e-02
6.87          	3.606588e-01	9.069291e-03	2.239081e-02
6.88          	3.632017e-01	9.139006e-03	2.230093e-02
6.89          	3.530497e-01	9.325070e-03	2.212591e-02
6.90          	3.653162e-01	9.577699e-03	2.203747e-02
6.91          	3.603431e-01	9.846422e-03	2.193665e-02
6.92          	3.359074e-01	1.015579e-02	2.177667e-02
6.93          	3.416247e-01	1.046899e-02	2.159196e-02
6.94          	3.373861e-01	1.069717e-02	2.133034e-02
6.95          	3.177904e-01	1.093134e-02	2.105094e-02
6.96          	3.173660e-01	1.109874e-02	2.081098e-02
6.97          	2.954654e-01	1.122352e-02	2.057284e-02
6.98          	2.818537e-01	1.133599e-02	2.037531e-02
6.99          	2.657683e-01	1.141565e-02	2.022049e-02
7.00          	2.585841e-01	1.147027e-02	2.004629e-02
7.01          	2.462352e-01	1.148827e-02	1.990467e-02
7.02          	2.173351e-01	1.149504e-02	1.978118e-02
7.03          	2.125899e-01	1.149787e-02	1.962136e-02
7.04          	1.997141e-01	1.148885e-02	1.945965e-02
7.05          	1.998119e-01	1.145675e-02	1.930454e-02
7.06          	2.129415e-01	1.139235e-02	1.917428e-02
7.07          	2.310338e-01	1.131686e-02	1.908853e-02
7.08          	2.405442e-01	1.124210e-02	1.895257e-02
7.09          	2.531202e-01	1.117790e-02	1.887575e-02
7.10          	2.410102e-01	1.109679e-02	1.876525e-02
7.11          	2.343309e-01	1.099375e-02	1.868252e-02
7.12          	2.139160e-01	1.086781e-02	1.862115e-02
7.13          	2.114807e-01	1.077537e-02	1.861363e-02
7.14          	1.995999e-01	1.069508e-02	1.866063e-02
7.15          	2.181795e-01	1.064854e-02	1.876743e-02
7.16          	2.470446e-01	1.065520e-02	1.900604e-02
7.17          	2.200413e-01	1.060740e-02	1.925493e-02
7.18          	2.207070e-01	1.056906e-02	1.961141e-02
7.19          	2.269313e-01	1.050476e-02	1.998423e-02
7.20          	2.438602e-01	1.041518e-02	2.036302e-02
7.21          	2.526434e-01	1.032709e-02	2.077584e-02
7.22          	2.711422e-01	1.020634e-02	2.113985e-02
7.23          	2.929615e-01	1.005300e-02	2.144981e-02
7.24          	3.251866e-01	9.925694e-03	2.175724e-02
7.25          	3.214647e-01	9.802459e-03	2.202767e-02
7.26          	3.439654e-01	9.703452e-03	2.226535e-02
7.27          	3.580157e-01	9.640216e-03	2.239767e-02
7.28          	3.653468e-01	9.604265e-03	2.249973e-02
7.29          	3.626935e-01	9.579233e-03	2.248599e-02
7.30          	3.795294e-01	9.629752e-03	2.243529e-02
7.31          	3.671927e-01	9.759904e-03	2.232800e-02
7.32          	3.741693e-01	1.000095e-02	2.225923e-02
7.33          	3.790004e-01	1.026344e-02	2.217798e-02
7.34          	3.680864e-01	1.055888e-02	2.211231e-02
7.35          	3.700124e-01	1.092536e-02	2.200883e-02
7.36          	3.887692e-01	1.127775e-02	2.182434e-02
7.37          	3.615816e-01	1.156045e-02	2.157784e-02
7.38          	3.398185e-01	1.181584e-02	2.127480e-02
7.39          	3.484959e-01	1.203034e-02	2.098924e-02
7.40          	3.429692e-01	1.229134e-02	2.076572e-02
7.41          	3.140105e-01	1.245018e-02	2.055947e-02
7.42          	2.948203e-01	1.258727e-02	2.040364e-02
7.43          	2.782000e-01	1.268033e-02	2.022294e-02
7.44          	2.570319e-01	1.275479e-02	2.010647e-02
7.45          	2.462455e-01	1.277744e-02	1.997042e-02
7.46          	2.200870e-01	1.278658e-02	1.987890e-02
7.47          	2.218149e-01	1.279504e-02	1.975724e-02
7.48          	2.310550e-01	1.283212e-02	1.963954e-02
7.49          	2.505747e-01	1.289342e-02	1.956296e-02
7.50          	2.636237e-01	1.287796e-02	1.945768e-02
7.51          	2.753826e-01	1.286914e-02	1.938752e-02
7.52          	2.635115e-01	1.276570e-02	1.927376e-02
7.53          	2.452251e-01	1.263692e-02	1.917061e-02
7.54          	2.320127e-01	1.252660e-02	1.909165e-02
7.55          	2.080810e-01	1.237395e-02	1.903302e-02
7.56          	2.008101e-01	1.221255e-02	1.901483e-02
7.57          	1.991733e-01	1.201494e-02	1.900548e-02
7.58          	2.076444e-01	1.181748e-02	1.905076e-02
7.59          	2.270091e-01	1.161465e-02	1.912465e-02
7.60          	2.180984e-01	1.141127e-02	1.927140e-02
7.61          	2.323601e-01	1.122543e-02	1.946142e-02
7.62          	2.337947e-01	1.105006e-02	1.967219e-02
7.63          	2.324495e-01	1.087919e-02	1.992881e-02
7.64          	2.579239e-01	1.075894e-02	2.024075e-02
7.65          	2.817771e-01	1.064706e-02	2.059387e-02
7.66          	2.978597e-01	1.049636e-02	2.087601e-02
7.67          	2.839593e-01	1.043768e-02	2.102763e-02
7.68          	3.013950e-01	1.041035e-02	2.124337e-02
7.69          	3.339576e-01	1.037332e-02	2.140870e-02
7.70          	3.344497e-01	1.034045e-02	2.170649e-02
7.71          	3.616405e-01	1.028880e-02	2.194542e-02
7.72          	3.665535e-01	1.028097e-02	2.213382e-02
7.73          	3.611451e-01	1.021409e-02	2.229515e-02
7.74          	3.683653e-01	1.018500e-02	2.234864e-02
7.75          	3.519725e-01	1.014915e-02	2.239235e-02
7.76          	3.423966e-01	1.021304e-02	2.234024e-02
7.77          	3.389056e-01	1.031777e-02	2.225729e-02
7.78          	3.386893e-01	1.049164e-02	2.215523e-02
7.79          	3.472458e-01	1.075746e-02	2.199602e-02
7.80          	3.447227e-01	1.104781e-02	2.181153e-02
7.81          	3.358857e-01	1.136993e-02	2.156719e-02
7.82          	3.265123e-01	1.173678e-02	2.139842e-02
7.83          	3.251288e-01	1.207091e-02	2.120979e-02
7.84          	3.410169e-01	1.240270e-02	2.103796e-02
7.85          	3.215934e-01	1.260035e-02	2.085367e-02
7.86          	3.104208e-01	1.282629e-02	2.064900e-02
7.87          	2.818875e-01	1.293045e-02	2.045329e-02
7.88          	2.816700e-01	1.305203e-02	2.026467e-02
7.89          	2.444218e-01	1.311473e-02	2.014602e-02
7.90          	2.305424e-01	1.316188e-02	2.000612e-02
7.91          	2.178805e-01	1.316399e-02	1.986041e-02
7.92          	2.124477e-01	1.314935e-02	1.974160e-02
7.93          	2.006540e-01	1.306671e-02	1.959047e-02
7.94          	1.990056e-01	1.301564e-02	1.946098e-02
7.95          	2.022335e-01	1.292851e-02	1.936241e-02
7.96          	2.066847e-01	1.276477e-02	1.922703e-02
7.97          	2.108521e-01	1.263709e-02	1.912273e-02
7.98          	1.988941e-01	1.247264e-02	1.902677e-02
7.99          	1.886117e-01	1.230168e-02	1.892659e-02
8.00          	1.785828e-01	1.209849e-02	1.882642e-02
8.01          	1.622585e-01	1.190643e-02	1.876699e-02
8.02          	1.547595e-01	1.172564e-02	1.869750e-02
8.03          	1.497341e-01	1.157471e-02	1.871795e-02
8.04          	1.478788e-01	1.144711e-02	1.878716e-02
8.05          	1.513769e-01	1.132278e-02	1.889132e-02
8.06          	1.611041e-01	1.118725e-02	1.901257e-02
8.07          	1.955534e-01	1.105647e-02	1.924248e-02
8.08          	2.356859e-01	1.092223e-02	1.949143e-02
8.09          	2.756896e-01	1.082361e-02	1.986985e-02
8.10          	2.864642e-01	1.074249e-02	2.031285e-02
8.11          	2.808509e-01	1.072003e-02	2.065445e-02
8.12          	2.843947e-01	1.065256e-02	2.104067e-02
8.13          	2.965493e-01	1.058442e-02	2.143838e-02
8.14          	3.137698e-01	1.048130e-02	2.185593e-02
8.15          	3.381988e-01	1.037200e-02	2.214029e-02
8.16          	3.638621e-01	1.025735e-02	2.240348e-02
8.17          	3.647933e-01	1.012983e-02	2.260428e-02
8.18          	3.533626e-01	1.004126e-02	2.276191e-02
8.19          	3.442060e-01	9.953258e-03	2.282120e-02
8.20          	3.362011e-01	9.920809e-03	2.278160e-02
8.21          	3.443611e-01	9.974596e-03	2.260555e-02
8.22          	3.524555e-01	1.014950e-02	2.244530e-02
8.23          	3.364695e-01	1.036818e-02	2.233067e-02
8.24          	3.508697e-01	1.070872e-02	2.223646e-02
8.25          	3.593024e-01	1.104650e-02	2.211074e-02
8.26          	3.728863e-01	1.140529e-02	2.199160e-02
8.27          	3.655597e-01	1.173021e-02	2.175230e-02
8.28          	3.444578e-01	1.201795e-02	2.154034e-02
8.29          	3.509481e-01	1.220617e-02	2.127043e-02
8.30          	3.316983e-01	1.234706e-02	2.096653e-02
8.31          	3.171096e-01	1.244028e-02	2.068473e-02
8.32          	2.741227e-01	1.251791e-02	2.044224e-02
8.33          	2.578539e-01	1.259874e-02	2.024290e-02
8.34          	2.487112e-01	1.267419e-02	2.006219e-02
